h,ηr,Ω,ψ
23.253779843726328,0.925803330332933,23049.795678099337,1.3308562134946134
24.253779843726328,0.9194436892913201,18961.62973419088,1.356409454784067
25.253779843726328,0.9212607968443682,23789.159302559572,1.3481027060863786
26.253779843726328,0.9214130934007093,25231.44424795155,1.3256114058834227
27.253779843726328,0.9404571401715975,6521.674672237113,1.4015022089739582
28.253779843726328,0.9510864623586361,18895.082717359095,1.4092905855873898
29.253779843726328,0.951180707969164,21922.540798735274,1.3822564712907845
30.253779843726328,0.9563002350170448,26925.940724638065,1.3832479383822858
31.253779843726328,0.9631424554540251,19152.28741908429,1.42579004304167
32.25377984372633,0.9592950541157315,33691.724686292815,1.4211422474233288
33.25377984372633,0.9630918536879275,41570.35442213775,1.4560766765375632
34.25377984372633,0.9685212275305816,34152.92732650537,1.423300847840538
35.25377984372633,0.9665211128393526,44812.0999566794,1.416232157201375
36.25377984372633,0.9698053526363454,41830.06146294632,1.4571302651530345
37.25377984372633,0.9679283141161983,47257.10279545937,1.4548159254735857
38.25377984372633,0.9689384187573201,41168.87019893573,1.4521250534244268
39.25377984372633,0.9689384187573201,41168.87019893573,1.4521250534244268
40.25377984372633,0.9637316550152989,27798.317925065207,1.451208246453394
41.25377984372633,0.9692462830302605,36548.730586408536,1.4430962709782325
42.25377984372633,0.9642432963772207,42566.43476643221,1.4695492985670984
43.25377984372633,0.9680835092516274,36610.912688714365,1.4458655716133288
44.25377984372633,0.9655028939747828,42466.949679740734,1.465096581559969
45.25377984372633,0.9646026190297461,26837.49769841265,1.4376374721143845
46.25377984372633,0.963444547346207,22639.89503561217,1.4544437801086387
47.25377984372633,0.955922557580413,32970.22321850728,1.5082402760584326
48.25377984372633,0.9577368138547362,18136.995049956506,1.5055501148342292
49.25377984372633,0.9597047056483566,10233.224529955398,1.5100291503949381
50.25377984372633,0.9442657384335738,29029.413646314828,1.553228260015439
51.25377984372633,0.9386664922122828,28377.293810022795,-1.5642987365731558
52.25377984372633,0.9383589468754203,15645.413985497344,-1.5684789400575412
53.25377984372633,0.9316039289582183,19581.321159130297,-1.5499702124859231
54.25377984372633,0.9390724079295245,15221.458420963085,-1.5366660896687283
55.25377984372633,0.9242591993994923,25940.34305499059,-1.5270513609359984
56.25377984372633,0.9059871902390827,26400.385021508948,-1.537847569181851
57.25377984372633,0.9125554212395826,22061.17804057473,-1.5481850996590556
58.25377984372633,0.8912576453532566,25864.446379917674,-1.537625414455564
59.25377984372633,0.8667725907211453,23224.232516530414,1.5534753697243584
60.25377984372633,0.8814979831501497,22331.184118395617,-1.5654168637327635
61.25377984372633,0.866667709375753,21902.86757858051,1.5093197047316582
62.25377984372633,0.9015580671414561,23705.38353973217,1.466984706221763
63.25377984372633,0.8979940877065149,22131.850251116222,1.471232161458143
64.25377984372633,0.8753203749416003,18168.964719354717,1.411537708811916
65.25377984372633,0.9060826272623402,12918.398230186707,1.442649497331111
66.25377984372633,0.904576802363256,10206.9081207061,1.4563148045900716
67.25377984372633,0.9080998084702162,6813.277087823185,1.3694750907156268
68.25377984372633,0.9234588700157985,3213.1746341040125,1.2836341011509025
69.25377984372633,0.9030440908661397,2840.948630867366,1.228963943144373
